ID,0,1,2,3,4,5,6,7,8,9,10
2670,chicken,waffles,,,,,,,,,
2671,citrus fruit,canned beer,flour,,,,,,,,
2672,pork,long life bakery product,,,,,,,,,
2673,citrus fruit,yogurt,,,,,,,,,
2674,pork,butter,,,,,,,,,
2675,mustard,rolls/buns,white bread,newspapers,,,,,,,
2676,whole milk,coffee,salty snack,root vegetables,yogurt,oil,soft cheese,,,,
2677,pip fruit,canned fish,organic berries,pastry,,,,,,,
2678,napkins,yogurt,,,,,,,,,
2679,other vegetables,beverages,,,,,,,,,
2680,chocolate,whipped/sour cream,baking powder,frozen vegetables,,,,,,,
2681,beef,rum,brown bread,,,,,,,,
2682,rolls/buns,bottled water,,,,,,,,,
2683,berries,tropical fruit,pork,rolls/buns,,,,,,,
2684,jam,rolls/buns,chocolate,,,,,,,,
2685,soda,napkins,,,,,,,,,
2686,butter,soda,,,,,,,,,
2687,whole milk,root vegetables,,,,,,,,,
2688,tropical fruit,long life bakery product,,,,,,,,,
2689,butter,soda,,,,,,,,,
2690,rolls/buns,pickled vegetables,chocolate,whole milk,,,,,,,
2691,yogurt,flour,,,,,,,,,
2692,berries,detergent,,,,,,,,,
2693,citrus fruit,whole milk,rolls/buns,coffee,tropical fruit,,,,,,
2694,beef,condensed milk,,,,,,,,,
2695,tropical fruit,citrus fruit,,,,,,,,,
2696,pastry,beef,newspapers,other vegetables,root vegetables,coffee,yogurt,eggs,,,
2697,yogurt,rolls/buns,,,,,,,,,
2698,cake,pastry,,,,,,,,,
2699,brown bread,soda,,,,,,,,,
2700,whole milk,coffee,,,,,,,,,
2701,pastry,photo/film,,,,,,,,,
2702,berries,soda,,,,,,,,,
2703,root vegetables,soda,cake,,,,,,,,
2704,whipped/sour cream,rolls/buns,,,,,,,,,
2705,tropical fruit,white bread,,,,,,,,,
2706,grapes,soda,,,,,,,,,
2707,eggs,whole milk,napkins,,,,,,,,
2708,canned beer,yogurt,,,,,,,,,
2709,ham,jam cheese,,,,,,,,,
2710,specialty chocolate,candles,,,,,,,,,
2711,margarine,bottled beer,,,,,,,,,
2712,rolls/buns,packaged fruit/vegetables,,,,,,,,,
2713,fruit/vegetable juice,packaged fruit/vegetables,,,,,,,,,
2714,liver loaf,other vegetables,,,,,,,,,
2715,berries,napkins,jam,,,,,,,,
2716,berries,mustard,,,,,,,,,
2717,napkins,photo/film,,,,,,,,,
2718,other vegetables,root vegetables,,,,,,,,,
2719,berries,detergent,salty snack,,,,,,,,
2720,root vegetables,whipped/sour cream,grapes,,,,,,,,
2721,berries,whipped/sour cream,,,,,,,,,
2722,sliced cheese,cake,cream cheese ,,,,,,,,
2723,pip fruit,frozen meals,white bread,brown bread,fruit/vegetable juice,pastry,,,,,
2724,canned beer,soda,,,,,,,,,
2725,eggs,bottled beer,,,,,,,,,
2726,tropical fruit,yogurt,,,,,,,,,
2727,root vegetables,margarine,,,,,,,,,
2728,tropical fruit,cream cheese ,,,,,,,,,
2729,chocolate,pip fruit,,,,,,,,,
2730,pip fruit,bottled water,,,,,,,,,
2731,whole milk,whole milk,,,,,,,,,
2732,root vegetables,other vegetables,,,,,,,,,
2733,berries,margarine,frozen vegetables,,,,,,,,
2734,roll products ,rolls/buns,,,,,,,,,
2735,jam,whipped/sour cream,,,,,,,,,
2736,canned beer,red wine,,,,,,,,,
2737,whipped/sour cream,yogurt,processed cheese,rolls/buns,,,,,,,
2738,kitchen utensil,bottled water,rolls/buns,pasta,bottled water,,,,,,
2739,bottled beer,butter,,,,,,,,,
2740,soda,root vegetables,,,,,,,,,
2741,pip fruit,roll products ,beverages,whole milk,canned fish,sugar,,,,,
2742,berries,root vegetables,,,,,,,,,
2743,ham,onions,baking powder,,,,,,,,
2744,berries,cheese,soft cheese,,,,,,,,
2745,beef,shopping bags,,,,,,,,,
2746,shopping bags,rolls/buns,,,,,,,,,
2747,root vegetables,dog food,,,,,,,,,
2748,whole milk,baking powder,newspapers,,,,,,,,
2749,onions,pastry,soda,,,,,,,,
2750,whole milk,chocolate,,,,,,,,,
2751,yogurt,newspapers,,,,,,,,,
2752,whipped/sour cream,herbs,flour,oil,,,,,,,
2753,berries,pip fruit,,,,,,,,,
2754,pip fruit,butter,,,,,,,,,
2755,newspapers,cake,,,,,,,,,
2756,canned beer,other vegetables,,,,,,,,,
2757,pip fruit,butter milk,,,,,,,,,
2758,other vegetables,cream cheese ,,,,,,,,,
2759,berries,canned fish,,,,,,,,,
2760,other vegetables,whole milk,sliced cheese,,,,,,,,
2761,cream cheese ,fruit/vegetable juice,,,,,,,,,
2762,hygiene articles,pastry,,,,,,,,,
2763,whole milk,rolls/buns,,,,,,,,,
2764,berries,other vegetables,other vegetables,butter milk,,,,,,,
2765,root vegetables,pickled vegetables,,,,,,,,,
2766,whipped/sour cream,cream cheese ,,,,,,,,,
2767,root vegetables,pickled vegetables,,,,,,,,,
2768,pastry,bottled water,,,,,,,,,
2769,canned beer,jam,coffee,flour,,,,,,,
2770,citrus fruit,beverages,pip fruit,other vegetables,,,,,,,
2771,whole milk,soda,,,,,,,,,
2772,waffles,spread cheese,,,,,,,,,
2773,whole milk,soda,,,,,,,,,
2774,whole milk,skin care,,,,,,,,,
2775,pork,other vegetables,,,,,,,,,
2776,ice cream,onions,soda,,,,,,,,
2777,yogurt,whole milk,,,,,,,,,
2778,pork,salty snack,,,,,,,,,
2779,berries,brown bread,canned beer,beef,packaged fruit/vegetables,whipped/sour cream,jam,sweet spreads,white bread,,
2780,root vegetables,other vegetables,,,,,,,,,
2781,rolls/buns,margarine,whipped/sour cream,,,,,,,,
2782,salt,whole milk,pickled vegetables,,,,,,,,
2783,chocolate,other vegetables,chocolate,pip fruit,bottled water,yogurt,pasta,shopping bags,,,
2784,pet care,newspapers,dog food,,,,,,,,
2785,bottled water,flour,,,,,,,,,
2786,bottled beer,ham,other vegetables,pork,whole milk,oil,brown bread,,,,
2787,cream cheese ,margarine,dish cleaner,,,,,,,,
2788,soda,fruit/vegetable juice,,,,,,,,,
2789,newspapers,berries,sugar,,,,,,,,
2790,whole milk,dish cleaner,frozen fish,newspapers,,,,,,,
2791,shopping bags,shopping bags,,,,,,,,,
2792,tropical fruit,whole milk,,,,,,,,,
2793,whole milk,hygiene articles,,,,,,,,,
2794,pudding powder,mustard,,,,,,,,,
2795,bottled beer,seasonal products,,,,,,,,,
2796,rolls/buns,napkins,cream cheese ,shopping bags,,,,,,,
2797,cake,bottled beer,,,,,,,,,
2798,citrus fruit,other vegetables,,,,,,,,,
2799,berries,frozen vegetables,,,,,,,,,
2800,coffee,hard cheese,eggs,,,,,,,,
2801,pork,white bread,,,,,,,,,
2802,honey,salty snack,,,,,,,,,
2803,whole milk,coffee,,,,,,,,,
2804,yogurt,ketchup,butter,,,,,,,,
2805,whole milk,other vegetables,,,,,,,,,
2806,canned beer,soda,,,,,,,,,
2807,fruit/vegetable juice,rolls/buns,,,,,,,,,
2808,beef,pasta,baking powder,,,,,,,,
2809,margarine,beef,whipped/sour cream,,,,,,,,
2810,cake,canned beer,specialty chocolate,,,,,,,,
2811,pork,canned beer,,,,,,,,,
2812,berries,whole milk,,,,,,,,,
2813,whole milk,root vegetables,,,,,,,,,
2814,sparkling wine,soda,,,,,,,,,
2815,bottled water,shopping bags,,,,,,,,,
2816,beef,rolls/buns,,,,,,,,,
2817,pastry,other vegetables,,,,,,,,,
2818,cleaner,butter milk,,,,,,,,,
2819,margarine,fruit/vegetable juice,,,,,,,,,
2820,berries,root vegetables,,,,,,,,,
2821,butter milk,long life bakery product,,,,,,,,,
2822,chicken,brown bread,rolls/buns,butter,rolls/buns,herbs,white bread,,,,
2823,cake,other vegetables,long life bakery product,,,,,,,,
2824,beverages,pickled vegetables,,,,,,,,,
2825,bottled beer,canned vegetables,,,,,,,,,
2826,rolls/buns,whole milk,onions,,,,,,,,
2827,butter,mayonnaise,,,,,,,,,
2828,other vegetables,whole milk,,,,,,,,,
2829,grapes,pickled vegetables,,,,,,,,,
2830,rolls/buns,waffles,,,,,,,,,
2831,white bread,shopping bags,,,,,,,,,
2832,soda,cream cheese ,,,,,,,,,
2833,other vegetables,grapes,,,,,,,,,
2834,berries,berries,,,,,,,,,
2835,sugar,red wine,,,,,,,,,
2836,rolls/buns,make up remover,,,,,,,,,
2837,yogurt,canned beer,,,,,,,,,
2838,misc. beverages,brown bread,,,,,,,,,
2839,berries,whipped/sour cream,,,,,,,,,
2840,bottled water,canned vegetables,,,,,,,,,
2841,whole milk,pip fruit,detergent,,,,,,,,
2842,berries,pip fruit,,,,,,,,,
2843,butter,newspapers,,,,,,,,,
2844,newspapers,syrup,,,,,,,,,
2845,other vegetables,cereals,cleaner,,,,,,,,
2846,yogurt,white bread,salty snack,,,,,,,,
2847,eggs,other vegetables,,,,,,,,,
2848,tropical fruit,cat food,,,,,,,,,
2849,margarine,butter,,,,,,,,,
2850,whole milk,grapes,pastry,yogurt,,,,,,,
2851,canned beer,margarine,,,,,,,,,
2852,ice cream,whole milk,,,,,,,,,
2853,fish,yogurt,,,,,,,,,
2854,bottled water,canned beer,,,,,,,,,
2855,margarine,sugar,,,,,,,,,
2856,yogurt,pip fruit,misc. beverages,,,,,,,,
2857,beef,tropical fruit,,,,,,,,,
2858,tropical fruit,whole milk,,,,,,,,,
2859,brown bread,butter milk,fruit/vegetable juice,brown bread,pot plants,,,,,,
2860,whole milk,pastry,fruit/vegetable juice,,,,,,,,
2861,berries,jam,brown bread,,,,,,,,
2862,tropical fruit,photo/film,,,,,,,,,
2863,bottled water,bottled water,,,,,,,,,
2864,beef,whole milk,,,,,,,,,
2865,citrus fruit,newspapers,,,,,,,,,
2866,long life bakery product,rolls/buns,,,,,,,,,
2867,whole milk,beef,rolls/buns,jam,white bread,,,,,,
2868,sugar,whole milk,,,,,,,,,
2869,cake,berries,whole milk,oil,,,,,,,
2870,berries,yogurt,,,,,,,,,
2871,canned fish,canned fish,,,,,,,,,
2872,pip fruit,jam,grapes,beverages,berries,soft cheese,rolls/buns,yogurt,other vegetables,jam,newspapers
2873,tropical fruit,shopping bags,,,,,,,,,
2874,grapes,yogurt,,,,,,,,,
2875,specialty chocolate,butter milk,,,,,,,,,
2876,rolls/buns,other vegetables,newspapers,,,,,,,,
2877,frozen vegetables,onions,,,,,,,,,
2878,coffee,napkins,,,,,,,,,
2879,soda,yogurt,,,,,,,,,
2880,tropical fruit,yogurt,,,,,,,,,
2881,pork,rolls/buns,,,,,,,,,
2882,misc. beverages,yogurt,misc. beverages,,,,,,,,
2883,rolls/buns,chocolate,white bread,,,,,,,,
2884,bottled water,specialty chocolate,,,,,,,,,
2885,tropical fruit,butter,beef,rolls/buns,soda,shopping bags,,,,,
2886,other vegetables,pip fruit,,,,,,,,,
2887,berries,whole milk,,,,,,,,,
2888,ham,rolls/buns,,,,,,,,,
2889,pip fruit,other vegetables,,,,,,,,,
2890,bottled water,jam,white bread,,,,,,,,
2891,other vegetables,organic berries,cling film/bags,,,,,,,,
2892,jam,other vegetables,,,,,,,,,
2893,turkey,grapes,soda,,,,,,,,
2894,berries,fruit/vegetable juice,whole milk,jam,,,,,,,
2895,butter,canned beer,brown bread,canned beer,,,,,,,
2896,ham,berries,,,,,,,,,
2897,berries,bottled water,,,,,,,,,
2898,grapes,misc. beverages,,,,,,,,,
2899,yogurt,frozen vegetables,,,,,,,,,
2900,canned beer,citrus fruit,,,,,,,,,
2901,pork,coffee,long life bakery product,,,,,,,,
2902,whipped/sour cream,frozen meals,,,,,,,,,
2903,frozen meals,brown bread,chocolate,other vegetables,whole milk,packaged fruit/vegetables,napkins,salty snack,,,
2904,canned beer,other vegetables,,,,,,,,,
2905,long life bakery product,yogurt,,,,,,,,,
2906,brown bread,brown bread,,,,,,,,,
2907,berries,canned beer,,,,,,,,,
2908,whole milk,citrus fruit,frozen vegetables,,,,,,,,
2909,berries,pork,,,,,,,,,
2910,cake,berries,mayonnaise,,,,,,,,
2911,beef,candles,,,,,,,,,
2912,whole milk,newspapers,,,,,,,,,
2913,pip fruit,male cosmetics,,,,,,,,,
2914,citrus fruit,yogurt,,,,,,,,,
2915,beef,cake,,,,,,,,,
2916,berries,misc. beverages,,,,,,,,,
2917,pork,other vegetables,,,,,,,,,
2918,tropical fruit,bottled beer,cake,yogurt,,,,,,,
2919,pastry,bottled water,,,,,,,,,
2920,pork,cream cheese ,,,,,,,,,
2921,pork,bottled water,,,,,,,,,
2922,frozen vegetables,chocolate,,,,,,,,,
2923,tropical fruit,newspapers,beef,tropical fruit,eggs,detergent,frozen vegetables,grapes,processed cheese,,
2924,beef,hard cheese,,,,,,,,,
2925,pip fruit,chocolate,,,,,,,,,
2926,brown bread,other vegetables,,,,,,,,,
2927,frozen vegetables,frozen vegetables,,,,,,,,,
2928,beef,chicken,newspapers,organic products,chocolate,,,,,,
2929,misc. beverages,berries,,,,,,,,,
2930,canned beer,male cosmetics,white wine,ice cream,,,,,,,
2931,long life bakery product,rolls/buns,,,,,,,,,
2932,ice cream,rolls/buns,,,,,,,,,
2933,other vegetables,frozen meals,,,,,,,,,
2934,citrus fruit,yogurt,soda,,,,,,,,
2935,sweet spreads,bottled beer,,,,,,,,,
2936,eggs,cake,,,,,,,,,
2937,beef,whole milk,,,,,,,,,
2938,berries,pip fruit,spices,,,,,,,,
2939,chocolate,coffee,,,,,,,,,
2940,cream cheese ,bottled water,rolls/buns,,,,,,,,
2941,whole milk,rolls/buns,,,,,,,,,
2942,butter,yogurt,,,,,,,,,
2943,berries,other vegetables,,,,,,,,,
2944,other vegetables,chocolate,,,,,,,,,
2945,berries,detergent,bottled beer,,,,,,,,
2946,hard cheese,processed cheese,,,,,,,,,
2947,white wine,sugar,,,,,,,,,
2948,root vegetables,sliced cheese,,,,,,,,,
2949,pip fruit,pastry,,,,,,,,,
2950,yogurt,other vegetables,,,,,,,,,
2951,beverages,bottled water,,,,,,,,,
2952,bottled beer,beef,,,,,,,,,
2953,coffee,eggs,,,,,,,,,
2954,whole milk,male cosmetics,,,,,,,,,
2955,pastry,frozen fish,,,,,,,,,
2956,beef,pastry,jam,,,,,,,,
2957,tropical fruit,condensed milk,pastry,,,,,,,,
2958,canned beer,canned fish,,,,,,,,,
2959,canned beer,other vegetables,,,,,,,,,
2960,shopping bags,whole milk,,,,,,,,,
2961,whole milk,white wine,,,,,,,,,
2962,whole milk,root vegetables,rolls/buns,whipped/sour cream,,,,,,,
2963,chicken,bottled water,brown bread,hygiene articles,,,,,,,
2964,vinegar,rolls/buns,,,,,,,,,
2965,canned beer,sugar,,,,,,,,,
2966,other vegetables,soda,,,,,,,,,
2967,white bread,brown bread,,,,,,,,,
2968,pastry,rolls/buns,,,,,,,,,
2969,ham,newspapers,waffles,,,,,,,,
2970,onions,coffee,,,,,,,,,
2971,soft cheese,soda,,,,,,,,,
2972,citrus fruit,chocolate,,,,,,,,,
2973,rolls/buns,yogurt,chocolate,,,,,,,,
2974,whole milk,cream cheese ,,,,,,,,,
2975,berries,white bread,whole milk,butter,,,,,,,
2976,beef,berries,root vegetables,,,,,,,,
2977,tropical fruit,citrus fruit,newspapers,,,,,,,,
2978,soda,mustard,,,,,,,,,
2979,canned beer,pork,,,,,,,,,
2980,whipped/sour cream,shopping bags,,,,,,,,,
2981,beverages,beverages,beef,berries,soda,root vegetables,butter,cream cheese ,butter,,
2982,brown bread,popcorn,,,,,,,,,
2983,beef,margarine,,,,,,,,,
2984,berries,other vegetables,,,,,,,,,
2985,beef,whole milk,,,,,,,,,
2986,sugar,citrus fruit,napkins,,,,,,,,
2987,long life bakery product,white bread,,,,,,,,,
2988,tropical fruit,rolls/buns,chocolate,,,,,,,,
2989,root vegetables,hard cheese,waffles,,,,,,,,
2990,whole milk,cream cheese ,soda,,,,,,,,
2991,butter,eggs,bottled water,jam,,,,,,,
2992,pork,other vegetables,,,,,,,,,
2993,pork,bottled water,baking powder,,,,,,,,
2994,rolls/buns,cat food,newspapers,,,,,,,,
2995,canned beer,other vegetables,cake,pastry,,,,,,,
2996,other vegetables,hygiene articles,,,,,,,,,
2997,long life bakery product,bottled beer,,,,,,,,,
2998,tropical fruit,ice cream,butter milk,eggs,,,,,,,
2999,citrus fruit,white wine,,,,,,,,,
3000,beverages,bottled water,,,,,,,,,
3001,yogurt,white wine,,,,,,,,,
3002,beef,soft cheese,yogurt,margarine,,,,,,,
3003,beef,chocolate,brown bread,,,,,,,,
3004,berries,sparkling wine,,,,,,,,,
3005,beef,other vegetables,,,,,,,,,
3006,other vegetables,bottled water,,,,,,,,,
3007,fruit/vegetable juice,whole milk,,,,,,,,,
3008,root vegetables,pip fruit,,,,,,,,,
3009,beef,waffles,,,,,,,,,
3010,white bread,coffee,pastry,,,,,,,,
3011,onions,butter,,,,,,,,,
3012,yogurt,other vegetables,,,,,,,,,
3013,berries,bottled water,,,,,,,,,
3014,beef,berries,,,,,,,,,
3015,jam,cake,,,,,,,,,
3016,red wine,coffee,sauces,coffee,,,,,,,
3017,pickled vegetables,canned beer,,,,,,,,,
3018,soda,whole milk,,,,,,,,,
3019,pastry,detergent,dishes,,,,,,,,
3020,margarine,whipped/sour cream,,,,,,,,,
3021,whole milk,bottled beer,,,,,,,,,
3022,beef,whole milk,canned vegetables,,,,,,,,
3023,canned beer,beef,,,,,,,,,
3024,other vegetables,bottled water,beverages,,,,,,,,
3025,butter milk,frozen vegetables,,,,,,,,,
3026,berries,butter,,,,,,,,,
3027,red wine,grapes,rolls/buns,,,,,,,,
3028,coffee,fruit/vegetable juice,,,,,,,,,
3029,pip fruit,soda,grapes,,,,,,,,
3030,root vegetables,tropical fruit,,,,,,,,,
3031,pastry,chicken,packaged fruit/vegetables,tropical fruit,packaged fruit/vegetables,pasta,photo/film,sugar,,,
3032,root vegetables,berries,,,,,,,,,
3033,root vegetables,butter milk,,,,,,,,,
3034,beef,salt,,,,,,,,,
3035,citrus fruit,butter milk,,,,,,,,,
3036,pastry,brown bread,,,,,,,,,
3037,pork,ham,,,,,,,,,
3038,coffee,butter milk,,,,,,,,,
3039,root vegetables,frozen vegetables,misc. beverages,,,,,,,,
3040,tropical fruit,napkins,long life bakery product,,,,,,,,
3041,cake,white bread,,,,,,,,,
3042,onions,bottled beer,,,,,,,,,
3043,chocolate,citrus fruit,pasta,soda,,,,,,,
3044,pip fruit,tropical fruit,rolls/buns,pip fruit,rolls/buns,,,,,,
3045,whole milk,rolls/buns,cling film/bags,,,,,,,,
3046,berries,pastry,hygiene articles,,,,,,,,
3047,whole milk,berries,bottled water,jam,napkins,,,,,,
3048,chocolate,butter,,,,,,,,,
3049,berries,canned beer,,,,,,,,,
3050,newspapers,soda,,,,,,,,,
3051,yogurt,bottled beer,sugar,,,,,,,,
3052,pork,salty snack,,,,,,,,,
3053,long life bakery product,whole milk,whole milk,,,,,,,,
3054,chicken,bottled beer,soda,eggs,other vegetables,,,,,,
3055,fruit/vegetable juice,baking powder,oil,,,,,,,,
3056,berries,soda,,,,,,,,,
3057,soda,pastry,,,,,,,,,
3058,whole milk,coffee,,,,,,,,,
3059,condensed milk,jam,,,,,,,,,
3060,onions,root vegetables,bottled water,,,,,,,,
3061,other vegetables,pip fruit,,,,,,,,,
3062,beef,whole milk,,,,,,,,,
3063,whole milk,soda,yogurt,,,,,,,,
3064,berries,whipped/sour cream,cat food,,,,,,,,
3065,berries,spread cheese,grapes,soda,,,,,,,
3066,herbs,spread cheese,rolls/buns,,,,,,,,
3067,canned beer,cake,,,,,,,,,
3068,brown bread,grapes,bottled water,soda,,,,,,,
3069,brown bread,rolls/buns,,,,,,,,,
3070,pip fruit,yogurt,,,,,,,,,
3071,beverages,mustard,,,,,,,,,
3072,pork,pork,male cosmetics,,,,,,,,
3073,citrus fruit,bottled water,,,,,,,,,
3074,ham,other vegetables,,,,,,,,,
3075,whole milk,sauces,hard cheese,,,,,,,,
3076,other vegetables,chocolate,,,,,,,,,
3077,pork,whole milk,,,,,,,,,
3078,spread cheese,specialty chocolate,,,,,,,,,
3079,whole milk,coffee,bottled beer,,,,,,,,
3080,whipped/sour cream,tropical fruit,specialty chocolate,flour,,,,,,,
3081,berries,sauces,,,,,,,,,
3082,pork,candles,,,,,,,,,
3083,berries,pastry,mayonnaise,,,,,,,,
3084,other vegetables,margarine,,,,,,,,,
3085,whipped/sour cream,tropical fruit,,,,,,,,,
3086,chicken,cake,,,,,,,,,
3087,soda,yogurt,whole milk,coffee,,,,,,,
3088,berries,baking powder,,,,,,,,,
3089,berries,shopping bags,frozen vegetables,,,,,,,,
3090,beef,canned fish,,,,,,,,,
3091,pastry,detergent,rice,,,,,,,,
3092,tropical fruit,chocolate,,,,,,,,,
3093,root vegetables,pip fruit,,,,,,,,,
3094,rolls/buns,jam,cake,,,,,,,,
3095,whole milk,sugar,,,,,,,,,
3096,specialty chocolate,margarine,,,,,,,,,
3097,oil,herbs,,,,,,,,,
3098,pip fruit,long life bakery product,,,,,,,,,
3099,beef,root vegetables,,,,,,,,,
3100,bottled beer,eggs,,,,,,,,,
3101,rolls/buns,citrus fruit,pot plants,yogurt,roll products ,fruit/vegetable juice,,,,,
3102,canned beer,chocolate,,,,,,,,,
3103,other vegetables,ice cream,,,,,,,,,
3104,pip fruit,salty snack,,,,,,,,,
3105,tropical fruit,pork,photo/film,hard cheese,,,,,,,
3106,newspapers,pork,,,,,,,,,
3107,berries,bottled beer,,,,,,,,,
3108,beef,herbs,,,,,,,,,
3109,pastry,waffles,napkins,,,,,,,,
3110,pork,whipped/sour cream,,,,,,,,,
3111,tropical fruit,brown bread,,,,,,,,,
3112,misc. beverages,grapes,coffee,,,,,,,,
3113,soft cheese,sugar,,,,,,,,,
3114,pip fruit,margarine,,,,,,,,,
3115,root vegetables,butter milk,,,,,,,,,
3116,vinegar,newspapers,,,,,,,,,
3117,root vegetables,cream cheese ,,,,,,,,,
3118,soda,eggs,tea,,,,,,,,
3119,berries,white bread,,,,,,,,,
3120,other vegetables,chicken,,,,,,,,,
3121,bottled beer,root vegetables,,,,,,,,,
3122,pip fruit,pastry,,,,,,,,,
3123,other vegetables,pastry,,,,,,,,,
3124,citrus fruit,yogurt,,,,,,,,,
3125,whole milk,pip fruit,specialty chocolate,chewing gum,canned fruit,,,,,,
3126,root vegetables,grapes,,,,,,,,,
3127,berries,salty snack,,,,,,,,,
3128,onions,rolls/buns,,,,,,,,,
3129,other vegetables,root vegetables,mayonnaise,,,,,,,,
3130,whole milk,margarine,,,,,,,,,
3131,berries,misc. beverages,,,,,,,,,
3132,pork,bottled beer,,,,,,,,,
3133,rolls/buns,oil,,,,,,,,,
3134,berries,root vegetables,,,,,,,,,
3135,berries,bottled water,mustard,bottled beer,,,,,,,
3136,root vegetables,newspapers,butter,,,,,,,,
3137,canned beer,rolls/buns,,,,,,,,,
3138,organic berries,white bread,,,,,,,,,
3139,cake,rolls/buns,,,,,,,,,
3140,whole milk,soda,,,,,,,,,
3141,beef,whole milk,,,,,,,,,
3142,berries,fruit/vegetable juice,,,,,,,,,
3143,sauces,frozen vegetables,,,,,,,,,
3144,rolls/buns,grapes,spread cheese,,,,,,,,
3145,whole milk,butter,shopping bags,,,,,,,,
3146,pork,soda,,,,,,,,,
3147,condensed milk,margarine,,,,,,,,,
3148,yogurt,soda,,,,,,,,,
3149,tropical fruit,beef,,,,,,,,,
3150,citrus fruit,grapes,,,,,,,,,
3151,flour,ready soups,,,,,,,,,
3152,jam,root vegetables,,,,,,,,,
3153,berries,whole milk,other vegetables,,,,,,,,
3154,other vegetables,mayonnaise,beverages,,,,,,,,
3155,tropical fruit,chocolate,,,,,,,,,
3156,whole milk,whole milk,canned beer,chocolate,,,,,,,
3157,soda,fruit/vegetable juice,,,,,,,,,
3158,cake,shopping bags,,,,,,,,,
3159,citrus fruit,fruit/vegetable juice,,,,,,,,,
3160,hygiene articles,bottled water,chocolate,,,,,,,,
3161,chicken,butter milk,,,,,,,,,
3162,beef,ice cream,,,,,,,,,
3163,newspapers,soft cheese,,,,,,,,,
3164,bottled water,frozen fish,,,,,,,,,
3165,other vegetables,newspapers,,,,,,,,,
3166,other vegetables,skin care,eggs,,,,,,,,
3167,beef,salty snack,,,,,,,,,
3168,chicken,canned beer,frozen vegetables,whipped/sour cream,,,,,,,
3169,ham,beef,whole milk,margarine,,,,,,,
3170,newspapers,rolls/buns,,,,,,,,,
3171,chocolate,whole milk,,,,,,,,,
3172,berries,jam,,,,,,,,,
3173,root vegetables,tropical fruit,,,,,,,,,
3174,pip fruit,long life bakery product,,,,,,,,,
3175,pork,pip fruit,chocolate,,,,,,,,
3176,pastry,butter milk,hygiene articles,,,,,,,,
3177,packaged fruit/vegetables,yogurt,,,,,,,,,
3178,soda,chewing gum,,,,,,,,,
3179,root vegetables,soda,,,,,,,,,
3180,tropical fruit,butter milk,rice,,,,,,,,
3181,root vegetables,beef,,,,,,,,,
3182,canned beer,beef,,,,,,,,,
3183,berries,rolls/buns,,,,,,,,,
3184,soda,white bread,,,,,,,,,
3185,pip fruit,other vegetables,bottled water,,,,,,,,
3186,citrus fruit,roll products ,,,,,,,,,
3187,seasonal products,oil,coffee,cookware,,,,,,,
3188,soda,long life bakery product,,,,,,,,,
3189,eggs,pasta,,,,,,,,,
3190,beef,other vegetables,,,,,,,,,
3191,pork,butter,napkins,seasonal products,coffee,,,,,,
3192,bottled beer,newspapers,seasonal products,bottled water,,,,,,,
